sale_id,user_id,sku,purchase_date,machine_id,machine_location
SAL-50D2A644,USR-4597B3E6,Water,2024-09-16,MACH-016,Aichi
SAL-9F86F58B,USR-53FE2B1F,Georgia Coffee,2025-12-13,MACH-049,Tokyo
SAL-B28305D6,USR-CBDAD041,Georgia Coffee,2024-05-08,MACH-019,Chiba
SAL-61A6C349,USR-8FF0D4B5,Georgia Coffee,2025-09-18,MACH-037,Kyoto
SAL-3426D5DF,USR-4020666C,Fanta,2024-07-04,MACH-036,Kyoto
SAL-4FD2C9DB,USR-BFA06269,Water,2025-07-09,MACH-008,Osaka
SAL-1813A4C4,USR-EF376D1B,Water,2025-11-09,MACH-002,Hyogo
SAL-C78E0C4C,USR-1737B808,Water,2024-11-06,MACH-007,Fukuoka
SAL-3AAC308C,USR-B58F9776,Coca-Cola,2025-07-11,MACH-041,Tokyo
SAL-CCF9092D,USR-8520327C,Georgia Coffee,2025-10-11,MACH-045,Tokyo
SAL-02BDFBF2,USR-04F78998,Georgia Coffee,2026-02-14,MACH-001,Hyogo
SAL-0A8922B2,USR-5EA37D63,Water,2025-10-17,MACH-041,Tokyo
SAL-8B123342,USR-EEF1C3C3,Coca-Cola,2025-06-18,MACH-025,Saitama
SAL-421EF914,USR-3BC92C11,Fanta,2024-10-04,MACH-049,Tokyo
SAL-5EFA315F,USR-BA17B4F5,Georgia Coffee,2025-01-11,MACH-034,Kanagawa
SAL-CE807653,USR-24108AEF,Water,2024-10-10,MACH-033,Tokyo
SAL-6748BD10,USR-9B5C55CE,Georgia Coffee,2024-06-25,MACH-024,Tokyo
SAL-6CE06E4B,USR-ADC83BE7,Georgia Coffee,2024-12-17,MACH-047,Tokyo
SAL-310F224B,USR-A8424D17,Georgia Coffee,2025-11-24,MACH-008,Osaka
SAL-C85F5A42,USR-EF376D1B,Coca-Cola,2025-12-02,MACH-004,Chiba
SAL-05D71965,USR-AF96F555,Georgia Coffee,2025-09-17,MACH-029,Fukuoka
SAL-0A9495BF,USR-79BCE8A8,Georgia Coffee,2024-07-23,MACH-035,Osaka
SAL-36C3CA20,USR-EAC539FE,Georgia Coffee,2024-04-03,MACH-017,Hokkaido
SAL-411264D3,USR-2F1F9FB6,Water,2024-10-30,MACH-043,Chiba
SAL-136E81B7,USR-45D59873,Water,2024-03-10,MACH-035,Osaka
SAL-1E701928,USR-82A5C3FD,Coca-Cola,2024-12-15,MACH-041,Tokyo
SAL-CEDC20FD,USR-BF6B6625,Georgia Coffee,2024-06-25,MACH-012,Tokyo
SAL-A1F29E65,USR-866FFF9C,Georgia Coffee,2026-01-12,MACH-044,Kyoto
SAL-5BD9E5CE,USR-D580DAB4,Georgia Coffee,2025-11-05,MACH-046,Saitama
SAL-4EFE9AD0,USR-B88D2C5B,Georgia Coffee,2026-02-13,MACH-005,Saitama
SAL-28BBDCAB,USR-2DE19692,Georgia Coffee,2026-01-29,MACH-048,Osaka
SAL-5559C54F,USR-2DA3012D,Georgia Coffee,2026-02-27,MACH-029,Fukuoka
SAL-99780526,USR-EEF1C3C3,Georgia Coffee,2024-07-30,MACH-042,Tokyo
SAL-9F622F5F,USR-19354408,Georgia Coffee,2024-08-15,MACH-006,Fukuoka
SAL-79460AD9,USR-EDA65DBE,Coca-Cola,2025-05-22,MACH-022,Hokkaido
SAL-CAC30AE8,USR-1C9ADCF2,Georgia Coffee,2024-10-07,MACH-011,Osaka
SAL-D2B338BF,USR-09617E42,Coca-Cola,2026-01-25,MACH-002,Hyogo
SAL-70918E7C,USR-F38D4D42,Coca-Cola,2024-05-25,MACH-026,Aichi
SAL-92BF8668,USR-5D4C5CEA,Coca-Cola,2024-06-24,MACH-028,Kanagawa
SAL-046EFFB5,USR-993D897E,Georgia Coffee,2025-09-01,MACH-027,Saitama
SAL-C7A6EF14,USR-8E1E3EB9,Georgia Coffee,2025-11-03,MACH-001,Hyogo
SAL-8173BF34,USR-2DE19692,Georgia Coffee,2025-02-05,MACH-020,Fukuoka
SAL-B84014CE,USR-8F8A449F,Georgia Coffee,2025-05-28,MACH-015,Tokyo
SAL-F6BF7375,USR-B3727ECC,Water,2024-08-23,MACH-003,Kyoto
SAL-20AB9499,USR-53FE2B1F,Water,2024-05-25,MACH-031,Tokyo
SAL-3A98EA0C,USR-DC9E84CE,Water,2025-02-10,MACH-014,Aichi
SAL-6253D1E2,USR-866FFF9C,Georgia Coffee,2024-12-15,MACH-044,Kyoto
SAL-E7F648D3,USR-5A94A7CB,Coca-Cola,2024-09-19,MACH-005,Saitama
SAL-315D2019,USR-FC7DFEF6,Georgia Coffee,2024-05-16,MACH-004,Chiba
SAL-D1130053,USR-7E87DC22,Coca-Cola,2025-06-02,MACH-021,Fukuoka
SAL-101C7334,USR-DF554F86,Coca-Cola,2025-08-23,MACH-017,Hokkaido
SAL-74709336,USR-505FAD88,Fanta,2025-09-12,MACH-019,Chiba
SAL-8C7AFDB1,USR-7B123D86,Water,2025-06-01,MACH-004,Chiba
SAL-87357717,USR-6C9187CF,Coca-Cola,2025-07-30,MACH-017,Hokkaido
SAL-C11AC78E,USR-2F1F9FB6,Georgia Coffee,2025-07-17,MACH-004,Chiba
SAL-135C456D,USR-989E627E,Aquarius,2025-12-31,MACH-047,Tokyo
SAL-DDD14485,USR-2C033911,Georgia Coffee,2025-12-27,MACH-029,Fukuoka
SAL-64A437C6,USR-61DECA24,Fanta,2024-12-27,MACH-003,Kyoto
SAL-8E268D47,USR-BD240E0B,Water,2024-10-24,MACH-021,Fukuoka
SAL-B818E488,USR-A19DC31D,Fanta,2024-03-08,MACH-006,Fukuoka
SAL-24FFA26A,USR-6AE06BF7,Water,2025-05-27,MACH-011,Osaka
SAL-419867A5,USR-494A5F2F,Water,2025-05-28,MACH-016,Aichi
SAL-432BA4AC,USR-3B301F2E,Water,2025-09-13,MACH-008,Osaka
SAL-1661D8ED,USR-C58E4128,Water,2024-10-28,MACH-007,Fukuoka
SAL-4A3889ED,USR-11E1C4DE,Georgia Coffee,2024-05-04,MACH-033,Tokyo
SAL-1A1A7EB2,USR-62ADA4A2,Georgia Coffee,2025-03-28,MACH-035,Osaka
SAL-7E4CC638,USR-2FBBD898,Georgia Coffee,2025-11-23,MACH-039,Hokkaido
SAL-BC195D0C,USR-C868D1CB,Coca-Cola,2024-08-31,MACH-020,Fukuoka
SAL-B6191C86,USR-D69D18B6,Coca-Cola,2024-05-05,MACH-005,Saitama
SAL-DD846C28,USR-1705E9D9,Fanta,2026-03-01,MACH-018,Chiba
SAL-E9499265,USR-C5CDA2E3,Coca-Cola,2024-05-19,MACH-047,Tokyo
SAL-D76D3343,USR-392AE2A3,Georgia Coffee,2026-01-14,MACH-026,Aichi
SAL-3B961590,USR-6C9187CF,Fanta,2025-05-25,MACH-037,Kyoto
SAL-F470B584,USR-C0550C06,Georgia Coffee,2025-09-21,MACH-026,Aichi
SAL-D50DCD5A,USR-A9AC57D6,Water,2026-01-03,MACH-006,Fukuoka
SAL-2EBFBF6E,USR-4058528B,Coca-Cola,2024-11-16,MACH-004,Chiba
SAL-D64509C9,USR-00A95BB2,Coca-Cola,2025-11-09,MACH-002,Hyogo
SAL-7D358572,USR-E61B3192,Fanta,2025-09-08,MACH-044,Kyoto
SAL-AF9DEFDA,USR-ECE9FAE8,Georgia Coffee,2025-09-07,MACH-043,Chiba
SAL-8F38DB78,USR-09617E42,Aquarius,2024-05-03,MACH-008,Osaka
SAL-3A5726DE,USR-A1330121,Georgia Coffee,2024-12-06,MACH-022,Hokkaido
SAL-02207347,USR-0ADFEBC7,Georgia Coffee,2026-02-10,MACH-026,Aichi
SAL-F7D9F93D,USR-00C46383,Georgia Coffee,2024-05-12,MACH-038,Hokkaido
SAL-4EBB65D1,USR-FB65F54F,Coca-Cola,2024-11-30,MACH-037,Kyoto
SAL-DC6847FC,USR-B4F817A8,Water,2024-06-07,MACH-031,Tokyo
SAL-957CCEAE,USR-66140D2A,Coca-Cola,2024-06-05,MACH-029,Fukuoka
SAL-B18291B5,USR-DA167B11,Aquarius,2024-05-16,MACH-031,Tokyo
SAL-C73129FA,USR-FC7DFEF6,Georgia Coffee,2024-04-11,MACH-009,Tokyo
SAL-B4F38710,USR-2FC13830,Aquarius,2024-03-05,MACH-017,Hokkaido
SAL-EF5A4D52,USR-74B80D0B,Coca-Cola,2024-10-22,MACH-020,Fukuoka
SAL-A17F74ED,USR-2F362EC0,Water,2024-08-14,MACH-029,Fukuoka
SAL-99CBD731,USR-AD044595,Coca-Cola,2025-01-25,MACH-013,Fukuoka
SAL-CC8E238A,USR-A7B6D368,Coca-Cola,2025-02-25,MACH-041,Tokyo
SAL-3708C167,USR-0B70AFCD,Coca-Cola,2024-09-03,MACH-035,Osaka
SAL-7506FBB1,USR-76E1078C,Georgia Coffee,2025-09-20,MACH-031,Tokyo
SAL-71F85A83,USR-86EF74E8,Georgia Coffee,2026-02-24,MACH-033,Tokyo
SAL-AF31CAD5,USR-27E7ECCC,Water,2025-06-13,MACH-011,Osaka
SAL-49B70E2D,USR-7C7C26AF,Water,2024-09-11,MACH-014,Aichi
SAL-291FF94C,USR-168A5A0B,Coca-Cola,2026-02-16,MACH-031,Tokyo
SAL-BC2F331B,USR-DD6340E4,Fanta,2024-03-17,MACH-011,Osaka
SAL-5D379BAF,USR-1982B4F0,Coca-Cola,2024-03-31,MACH-040,Aichi
SAL-DF1F0A16,USR-66140D2A,Georgia Coffee,2025-04-15,MACH-043,Chiba
SAL-071AFE2D,USR-00A95BB2,Water,2025-11-11,MACH-034,Kanagawa
SAL-F608B6E1,USR-FB256CF6,Georgia Coffee,2024-12-19,MACH-035,Osaka
SAL-022E91F0,USR-7B123D86,Georgia Coffee,2026-01-23,MACH-041,Tokyo
SAL-97DE1A1F,USR-E5ECAFC2,Georgia Coffee,2025-04-07,MACH-044,Kyoto
SAL-C06D5946,USR-57B124C6,Coca-Cola,2024-11-01,MACH-039,Hokkaido
SAL-B0EEC382,USR-DBFE9226,Coca-Cola,2025-09-18,MACH-027,Saitama
SAL-45D2B5B3,USR-9EEF410F,Coca-Cola,2024-08-18,MACH-010,Hokkaido
SAL-7F88E25E,USR-1705E9D9,Georgia Coffee,2024-10-18,MACH-016,Aichi
SAL-2804A2DF,USR-A8B517F3,Georgia Coffee,2024-03-04,MACH-025,Saitama
SAL-D747E26B,USR-FB5437E8,Georgia Coffee,2024-06-15,MACH-027,Saitama
SAL-19C92AB7,USR-04F78998,Water,2024-12-02,MACH-020,Fukuoka
SAL-D2B0976D,USR-2EF2D5B7,Water,2024-06-03,MACH-024,Tokyo
SAL-B3C98E81,USR-87193EF0,Georgia Coffee,2024-11-17,MACH-045,Tokyo
SAL-6E6B9742,USR-C6707CC3,Georgia Coffee,2025-04-30,MACH-014,Aichi
SAL-118DC827,USR-098DA84F,Georgia Coffee,2025-08-23,MACH-036,Kyoto
SAL-6CE7E1D3,USR-AE4BA1B7,Georgia Coffee,2024-10-09,MACH-003,Kyoto
SAL-6305110A,USR-C6C23A4B,Water,2025-03-08,MACH-024,Tokyo
SAL-2B3FCCF0,USR-D08E48AF,Georgia Coffee,2025-12-29,MACH-020,Fukuoka
SAL-088F73E3,USR-8AB59DF2,Georgia Coffee,2024-12-23,MACH-010,Hokkaido
SAL-EC6C61A8,USR-1FD044C8,Fanta,2025-06-22,MACH-022,Hokkaido
SAL-F32B028A,USR-74E7957F,Georgia Coffee,2024-11-27,MACH-019,Chiba
SAL-AF908CC3,USR-BF6B6625,Coca-Cola,2025-12-17,MACH-019,Chiba
SAL-536CC29D,USR-E55EBEAD,Coca-Cola,2024-05-22,MACH-041,Tokyo
SAL-72D308F6,USR-CBDAD041,Georgia Coffee,2025-01-01,MACH-012,Tokyo
SAL-3971E988,USR-CEE2DCB2,Fanta,2024-10-30,MACH-033,Tokyo
SAL-E42F10E0,USR-6DACE46F,Georgia Coffee,2024-05-16,MACH-011,Osaka
SAL-B939D585,USR-89CFFB08,Coca-Cola,2025-04-22,MACH-018,Chiba
SAL-52AA6134,USR-DBFE9226,Georgia Coffee,2025-11-16,MACH-012,Tokyo
SAL-C58AE6AC,USR-E8BADAB8,Fanta,2024-08-30,MACH-038,Hokkaido
SAL-7CEEB08C,USR-37CF0E89,Georgia Coffee,2025-05-27,MACH-017,Hokkaido
SAL-4EF006B3,USR-ED6B2857,Water,2025-11-27,MACH-040,Aichi
SAL-6A001E67,USR-8464F293,Coca-Cola,2025-03-19,MACH-049,Tokyo
SAL-D3271F19,USR-BA17B4F5,Fanta,2024-06-30,MACH-024,Tokyo
SAL-75CCC219,USR-E583B827,Georgia Coffee,2024-05-02,MACH-008,Osaka
SAL-DF7B0B4C,USR-8D9CC247,Georgia Coffee,2025-12-27,MACH-005,Saitama
SAL-F882273D,USR-500491A3,Coca-Cola,2024-12-10,MACH-031,Tokyo
SAL-CEE951A3,USR-3F1415D3,Georgia Coffee,2026-02-02,MACH-016,Aichi
SAL-DE6B1FFF,USR-3DBA5AC6,Coca-Cola,2025-06-20,MACH-036,Kyoto
SAL-8B283ACA,USR-ACD1B747,Water,2024-09-18,MACH-005,Saitama
SAL-F9A16577,USR-68AB3DF3,Aquarius,2024-06-02,MACH-024,Tokyo
SAL-7BE29B2F,USR-2FADFA42,Water,2025-07-03,MACH-035,Osaka
SAL-99508E45,USR-00A95BB2,Georgia Coffee,2025-03-29,MACH-011,Osaka
SAL-7A4B4650,USR-9818B6F4,Fanta,2024-04-18,MACH-041,Tokyo
SAL-DFC14530,USR-866FFF9C,Georgia Coffee,2025-12-08,MACH-027,Saitama
SAL-FDA82EAF,USR-A8424D17,Water,2025-10-26,MACH-025,Saitama
SAL-ED883345,USR-3C42F820,Georgia Coffee,2025-03-22,MACH-039,Hokkaido
SAL-5CD52E2B,USR-1D470D6C,Georgia Coffee,2025-05-31,MACH-020,Fukuoka
SAL-93A4FE08,USR-92C61C96,Fanta,2024-07-29,MACH-005,Saitama
SAL-EBE2D746,USR-7C7C26AF,Georgia Coffee,2025-11-03,MACH-045,Tokyo
SAL-1C770CE1,USR-FB5437E8,Georgia Coffee,2025-02-10,MACH-001,Hyogo
SAL-3187D22D,USR-1453618B,Georgia Coffee,2024-11-28,MACH-029,Fukuoka
SAL-B6993BAC,USR-E30ACCB9,Fanta,2024-03-10,MACH-007,Fukuoka
SAL-9F9CE7B0,USR-996747D1,Coca-Cola,2025-01-21,MACH-001,Hyogo
SAL-9AEF10E6,USR-97AE3DF4,Georgia Coffee,2024-09-12,MACH-006,Fukuoka
SAL-BD466E8B,USR-BA9A1EE4,Georgia Coffee,2024-11-16,MACH-049,Tokyo
SAL-536EA819,USR-92E67091,Aquarius,2025-07-06,MACH-011,Osaka
SAL-AC80153E,USR-97AE3DF4,Water,2025-11-26,MACH-035,Osaka
SAL-46FD4C91,USR-2FADFA42,Georgia Coffee,2025-08-06,MACH-015,Tokyo
SAL-794139BA,USR-E55EBEAD,Coca-Cola,2024-08-24,MACH-004,Chiba
SAL-639E9760,USR-07B22563,Water,2024-05-21,MACH-017,Hokkaido
SAL-9F230945,USR-917AFBFD,Coca-Cola,2025-09-13,MACH-019,Chiba
SAL-1FD86723,USR-A61CDC2B,Water,2025-06-17,MACH-040,Aichi
SAL-D8AE9C81,USR-4597B3E6,Coca-Cola,2025-11-23,MACH-039,Hokkaido
SAL-E3C27580,USR-4CA74FEF,Coca-Cola,2025-06-07,MACH-033,Tokyo
SAL-3C9470D8,USR-CECFCAAD,Georgia Coffee,2024-04-03,MACH-004,Chiba
SAL-2C9EC81C,USR-12060EB6,Georgia Coffee,2024-05-26,MACH-018,Chiba
SAL-8044C6E4,USR-A18406EA,Coca-Cola,2024-11-19,MACH-026,Aichi
SAL-9CE7EAF1,USR-5D437DD6,Georgia Coffee,2024-10-15,MACH-032,Aichi
SAL-A10BEFE0,USR-433F990C,Water,2025-08-29,MACH-028,Kanagawa
SAL-1B5C6197,USR-7486C640,Georgia Coffee,2025-02-26,MACH-038,Hokkaido
SAL-E1FB3DAB,USR-4CB6EEDB,Coca-Cola,2026-02-20,MACH-021,Fukuoka
SAL-D98E236D,USR-F72C9B34,Aquarius,2025-11-05,MACH-018,Chiba
SAL-4269CBAA,USR-A1330121,Georgia Coffee,2026-01-05,MACH-031,Tokyo
SAL-E8B3AFBA,USR-9B7C461A,Water,2025-07-15,MACH-045,Tokyo
SAL-5787FAB8,USR-0F1C6DBE,Georgia Coffee,2024-08-22,MACH-038,Hokkaido
SAL-F8A610F6,USR-1AD002D4,Coca-Cola,2025-01-16,MACH-032,Aichi
SAL-E806A5A8,USR-DC9E84CE,Georgia Coffee,2026-01-05,MACH-039,Hokkaido
SAL-36D4BED1,USR-3625DF12,Coca-Cola,2024-09-30,MACH-025,Saitama
SAL-40075F48,USR-90DB124C,Water,2025-06-24,MACH-020,Fukuoka
SAL-0BCB7EF7,USR-E9EE578F,Georgia Coffee,2024-04-11,MACH-024,Tokyo
SAL-D03BA3CC,USR-6258282A,Georgia Coffee,2024-12-05,MACH-047,Tokyo
SAL-403C2803,USR-9F897E87,Georgia Coffee,2025-01-19,MACH-001,Hyogo
SAL-94445747,USR-1917C70A,Aquarius,2024-10-22,MACH-037,Kyoto
SAL-3880D09F,USR-71C6450E,Georgia Coffee,2025-02-13,MACH-028,Kanagawa
SAL-13A4CF87,USR-96D1626B,Water,2024-07-15,MACH-034,Kanagawa
SAL-FB8484AD,USR-5DDDCDA0,Coca-Cola,2025-12-08,MACH-027,Saitama
SAL-218B4164,USR-C11ECFA6,Georgia Coffee,2025-03-28,MACH-028,Kanagawa
SAL-230E276D,USR-987132E0,Georgia Coffee,2025-11-23,MACH-027,Saitama
SAL-D19467C4,USR-2C033911,Georgia Coffee,2026-01-22,MACH-030,Saitama
SAL-DE71D913,USR-A2F6A88E,Georgia Coffee,2025-07-11,MACH-021,Fukuoka
SAL-37AC2AD4,USR-CEFA08DB,Georgia Coffee,2024-08-23,MACH-006,Fukuoka
SAL-D45F2D71,USR-BDA92546,Georgia Coffee,2024-12-23,MACH-048,Osaka
SAL-25953DE1,USR-4EA2F8E2,Georgia Coffee,2026-01-01,MACH-019,Chiba
SAL-F0941A73,USR-981FA5B2,Coca-Cola,2024-03-24,MACH-009,Tokyo
SAL-9B9CF0DF,USR-154E2B2C,Aquarius,2024-05-02,MACH-033,Tokyo
SAL-AE210F1D,USR-7B123D86,Georgia Coffee,2025-11-12,MACH-041,Tokyo
SAL-0B827B22,USR-D95C67C7,Georgia Coffee,2025-03-18,MACH-016,Aichi
SAL-82B8579B,USR-5964DD23,Georgia Coffee,2024-12-09,MACH-042,Tokyo
SAL-8F2825B3,USR-137123E3,Aquarius,2025-06-08,MACH-049,Tokyo
SAL-7CA2019C,USR-BCFA392F,Georgia Coffee,2025-02-02,MACH-003,Kyoto
SAL-90620BCC,USR-D706DC78,Georgia Coffee,2025-05-02,MACH-044,Kyoto
SAL-F336982F,USR-8FFA60F5,Water,2025-01-25,MACH-030,Saitama
SAL-AC675264,USR-368F45FE,Coca-Cola,2024-11-14,MACH-036,Kyoto
SAL-C362E97B,USR-DB40BDB5,Coca-Cola,2025-02-25,MACH-047,Tokyo
SAL-4A379939,USR-3DBA5AC6,Georgia Coffee,2025-02-02,MACH-005,Saitama
SAL-BD1AFD66,USR-035ABC70,Water,2025-02-02,MACH-048,Osaka
SAL-09D774A5,USR-A2F6A88E,Water,2025-05-04,MACH-030,Saitama
SAL-BC6C9F83,USR-BBDE6D92,Water,2024-05-24,MACH-043,Chiba
SAL-90BF17C1,USR-51C62A0E,Coca-Cola,2024-08-21,MACH-011,Osaka
SAL-14D628D8,USR-53FE2B1F,Coca-Cola,2025-12-10,MACH-042,Tokyo
SAL-47AF9760,USR-20C2EA44,Georgia Coffee,2025-05-13,MACH-021,Fukuoka
SAL-E0C5270D,USR-A19DC31D,Georgia Coffee,2025-11-30,MACH-026,Aichi
SAL-B0CC6CE2,USR-7ECA9470,Georgia Coffee,2025-10-20,MACH-037,Kyoto
SAL-8DD799A3,USR-FC7DFEF6,Coca-Cola,2024-05-01,MACH-015,Tokyo
SAL-F10EBE98,USR-A72F7B80,Georgia Coffee,2024-12-01,MACH-003,Kyoto
SAL-0699C834,USR-1A2AD4A5,Georgia Coffee,2025-09-25,MACH-017,Hokkaido
SAL-931C9156,USR-1453618B,Fanta,2025-10-06,MACH-046,Saitama
SAL-980EE5C7,USR-97AE3DF4,Coca-Cola,2024-12-15,MACH-010,Hokkaido
SAL-1B47560F,USR-1C9ADCF2,Georgia Coffee,2025-01-22,MACH-031,Tokyo
SAL-8D58338E,USR-BE4394B5,Georgia Coffee,2026-02-10,MACH-035,Osaka
SAL-9014217E,USR-2B28EB48,Water,2024-09-23,MACH-044,Kyoto
SAL-9FB69067,USR-AE833573,Coca-Cola,2025-07-07,MACH-025,Saitama
SAL-2F43F5E0,USR-AE4BA1B7,Coca-Cola,2024-08-12,MACH-040,Aichi
SAL-976062C6,USR-07B22563,Georgia Coffee,2025-01-14,MACH-009,Tokyo
SAL-2F594719,USR-267DAB8F,Georgia Coffee,2024-12-03,MACH-004,Chiba
SAL-DDD73FD8,USR-FD035E60,Georgia Coffee,2024-03-23,MACH-026,Aichi
SAL-F15C862B,USR-57B124C6,Georgia Coffee,2024-11-25,MACH-027,Saitama
SAL-36CE5730,USR-7A975D46,Georgia Coffee,2025-11-04,MACH-032,Aichi
SAL-0CB8F6EC,USR-ECE9FAE8,Georgia Coffee,2025-06-03,MACH-010,Hokkaido
SAL-0C8C84F3,USR-329094A0,Water,2025-03-27,MACH-023,Saitama
SAL-8CF4F3DA,USR-4F60DBCD,Georgia Coffee,2026-01-04,MACH-014,Aichi
SAL-885DAC8B,USR-2174DAA1,Fanta,2024-12-19,MACH-007,Fukuoka
SAL-75589A95,USR-8AB59DF2,Water,2024-05-07,MACH-031,Tokyo
SAL-7B55624D,USR-5964DD23,Georgia Coffee,2025-03-29,MACH-004,Chiba
SAL-06B1876A,USR-4469367F,Georgia Coffee,2026-01-23,MACH-015,Tokyo
SAL-25A7A7BC,USR-47D0BBC5,Georgia Coffee,2025-03-18,MACH-019,Chiba
SAL-E333EE56,USR-0D4BF440,Georgia Coffee,2025-12-26,MACH-020,Fukuoka
SAL-2DDC97D8,USR-FC7DFEF6,Georgia Coffee,2025-05-15,MACH-004,Chiba
SAL-2905B132,USR-438AE6D3,Fanta,2024-03-17,MACH-041,Tokyo
SAL-23D97AED,USR-CCA59BE6,Fanta,2024-05-29,MACH-015,Tokyo
SAL-5B4C82E7,USR-7468677B,Georgia Coffee,2025-09-05,MACH-004,Chiba
SAL-42DF3882,USR-28E105F8,Georgia Coffee,2024-05-08,MACH-003,Kyoto
SAL-FE126B64,USR-CA1F1B17,Aquarius,2025-04-30,MACH-032,Aichi
SAL-2D6B0924,USR-96F19EDC,Coca-Cola,2025-04-28,MACH-032,Aichi
SAL-4DBF12BD,USR-87193EF0,Water,2025-06-18,MACH-032,Aichi
SAL-D0F1FC49,USR-AF173D0A,Coca-Cola,2025-06-11,MACH-025,Saitama
SAL-C9CBA869,USR-5DDDCDA0,Water,2024-12-31,MACH-022,Hokkaido
SAL-055576DC,USR-69D75EAF,Aquarius,2024-09-30,MACH-017,Hokkaido
SAL-1D9BE890,USR-A7B5CA58,Water,2024-06-22,MACH-040,Aichi
SAL-4169200A,USR-43C00CE7,Georgia Coffee,2026-02-11,MACH-017,Hokkaido
SAL-342B073F,USR-C265538A,Georgia Coffee,2024-06-22,MACH-007,Fukuoka
SAL-50FE9BEA,USR-D08E48AF,Coca-Cola,2025-03-26,MACH-040,Aichi
SAL-CA19397A,USR-41F09551,Water,2025-03-16,MACH-014,Aichi
SAL-D267945D,USR-7468677B,Water,2025-09-02,MACH-040,Aichi
SAL-54726921,USR-0D4BF440,Georgia Coffee,2024-09-13,MACH-045,Tokyo
SAL-A13FF40F,USR-D160F217,Water,2024-05-24,MACH-014,Aichi
SAL-2CFDE251,USR-39F04295,Water,2024-05-11,MACH-020,Fukuoka
SAL-42428368,USR-07B22563,Coca-Cola,2025-01-17,MACH-022,Hokkaido
SAL-92A842EC,USR-74C8A93C,Coca-Cola,2025-06-19,MACH-002,Hyogo
SAL-B78D980D,USR-BDA92546,Water,2024-03-18,MACH-028,Kanagawa
SAL-7B59329E,USR-40549955,Coca-Cola,2025-05-07,MACH-001,Hyogo
SAL-98DC67FD,USR-ADDB4E6E,Aquarius,2024-06-17,MACH-021,Fukuoka
SAL-53B18D1E,USR-8DA576DC,Georgia Coffee,2024-12-30,MACH-020,Fukuoka
SAL-4B8C55A0,USR-DA40442E,Fanta,2025-05-22,MACH-011,Osaka
SAL-DC0EE52B,USR-3DCF8B46,Aquarius,2025-05-05,MACH-019,Chiba
SAL-ACA30518,USR-D19F0690,Georgia Coffee,2024-11-17,MACH-043,Chiba
SAL-B7C44199,USR-6AE68BC1,Georgia Coffee,2025-10-14,MACH-015,Tokyo
SAL-8A9F072C,USR-BD240E0B,Water,2025-05-22,MACH-037,Kyoto
SAL-D9B24021,USR-8BFF6238,Coca-Cola,2024-08-20,MACH-003,Kyoto
SAL-BA57D311,USR-27E7ECCC,Georgia Coffee,2025-03-05,MACH-033,Tokyo
SAL-55D938C1,USR-B88D2C5B,Georgia Coffee,2025-06-17,MACH-028,Kanagawa
SAL-712A805C,USR-BCD71AFB,Coca-Cola,2024-11-26,MACH-034,Kanagawa
SAL-9591B660,USR-818A03F8,Fanta,2024-05-26,MACH-038,Hokkaido
SAL-9171DBED,USR-85BF7BE2,Coca-Cola,2025-10-25,MACH-020,Fukuoka
SAL-E9679996,USR-1CF10005,Water,2024-05-24,MACH-025,Saitama
SAL-97930C7E,USR-433F990C,Coca-Cola,2025-11-30,MACH-038,Hokkaido
SAL-5D2E366C,USR-C8FD93C6,Georgia Coffee,2026-02-16,MACH-038,Hokkaido
SAL-798C0EFD,USR-D7289597,Aquarius,2025-04-08,MACH-043,Chiba
SAL-28B0774E,USR-BCD71AFB,Georgia Coffee,2025-05-17,MACH-017,Hokkaido
SAL-77A5C1B8,USR-3724F37F,Georgia Coffee,2024-10-30,MACH-038,Hokkaido
SAL-5E64D9AF,USR-5D437DD6,Georgia Coffee,2024-05-14,MACH-024,Tokyo
SAL-C692AAFC,USR-7A975D46,Coca-Cola,2024-08-07,MACH-048,Osaka
SAL-44DF32D1,USR-A7B5CA58,Georgia Coffee,2025-09-03,MACH-024,Tokyo
SAL-BCFB63E4,USR-E910C2B4,Coca-Cola,2024-03-10,MACH-005,Saitama
SAL-1B77BA6D,USR-53FE2B1F,Coca-Cola,2025-07-13,MACH-039,Hokkaido
SAL-7E8F2FD6,USR-329094A0,Water,2024-04-16,MACH-008,Osaka
SAL-64C49E10,USR-4337024D,Georgia Coffee,2025-03-20,MACH-029,Fukuoka
SAL-A351719C,USR-89CFFB08,Georgia Coffee,2025-11-21,MACH-044,Kyoto
SAL-B9813BD6,USR-1A2AD4A5,Water,2025-07-15,MACH-010,Hokkaido
SAL-AA31254C,USR-ADD12C4E,Georgia Coffee,2025-02-15,MACH-003,Kyoto
SAL-6D9BA794,USR-89894EE7,Georgia Coffee,2025-07-29,MACH-045,Tokyo
SAL-6A1CF233,USR-25C0F995,Georgia Coffee,2026-02-06,MACH-020,Fukuoka
SAL-990A5540,USR-E40C4BCA,Fanta,2025-07-09,MACH-046,Saitama
SAL-3E8BC87C,USR-7A49C0F4,Water,2025-07-21,MACH-016,Aichi
SAL-7275475C,USR-6258282A,Georgia Coffee,2025-05-08,MACH-003,Kyoto
SAL-C3628BD2,USR-D8D6B05E,Water,2025-04-28,MACH-007,Fukuoka
SAL-7A19685A,USR-D313C2BD,Coca-Cola,2024-03-13,MACH-048,Osaka
SAL-CFE5A3AA,USR-7AAF0E69,Georgia Coffee,2024-07-09,MACH-044,Kyoto
